company_id,company_key,company_name,company_name_variants,company_size,website,domain,industry,founded_in,founded_raw,description,company_type,annual_revenue,employee_total,company_email,linkedin_url,linkedin_description,state,ndis_direct_support,nursing_care_relevance,position_tier_best,people_count,support_coordinator_count,people_with_email_count,source_batch
59eed681b734ac80,accelerateevolution.com,Accelerated Evolution,,,https://accelerateevolution.com,accelerateevolution.com,,,,,,,,,,,VIC,Unclear,No,A,1,0,0,Triple R VIC Campaign 3 Cold Export
feff825b45a6f7b3,accesscanberra.act.gov.au,Access Canberra,,,https://www.accesscanberra.act.gov.au/,accesscanberra.act.gov.au,,,,,,,,,,,VIC,Unclear,No,A,1,0,1,Triple R VIC Campaign 3 Cold Export
161dda7a26a188b1,accesshealthla.org,Access Health and Community,,,https://accesshealthla.org/,accesshealthla.org,,,,,,,,,,,VIC,Unclear,No,A,1,0,0,Triple R VIC Campaign 3 Cold Export
6a21e1701fab0930,accesshealthspartanburg.org,Access Health and Community,,,https://www.accesshealthspartanburg.org/,accesshealthspartanburg.org,,,,,,,,,,,VIC,,,C,1,0,0,Triple R VIC Campaign 3 Cold Export
08118bfd9249e1a8,accountingassistance,Accounting Assistance,,,No website found,accountingassistance,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
e033df5b6ec95c12,activecg.com.au,Active Community Group,,,https://www.activecg.com.au/,activecg.com.au,,,,,,,,,,,VIC,,,,1,0,1,Triple R VIC Campaign 3 Cold Export
58d59f5d680e8579,archealth.com.au,Advance Rehab Centre,,51-200,https://archealth.com.au,archealth.com.au,Wellness and Fitness Services,,,"Specialising in assessment & rehabilitation for people with neurological and complex disability, we are a trusted and established provider to over 12,000 people. Every day, we help people improve their daily living skills, health and well being following a stroke, brain or spinal cord injury, and help those with long-term conditions like Parkinson's, MS and MND manage their lives better. It’s both our expertise and our passion.",,,64,,https://www.linkedin.com/company/advance-rehab-centre/,,NSW,,,B,1,0,1,Triple R NSW Campaign 3 Cold Export
213444a07a703596,adventisthealthcare.com,Adventist HealthCare,,,https://www.adventisthealthcare.com/,adventisthealthcare.com,,,,,,,,,,,NSW,Yes,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
3465bab71ba2a476,affectivecare.com,Affective Care,,,https://affectivecare.com/,affectivecare.com,,,,,,,,,,,NSW,Unclear,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
be77b205b96d5615,affinityeducation.com.au,Affinity Education Group,,,https://affinityeducation.com.au/,affinityeducation.com.au,,,,,,,,,,,NSW,,,,1,0,0,Triple R NSW Campaign 3 Cold Export
a5a6a4ebb2ea4f88,agecare.ca,AgeCare,,,https://agecare.ca/,agecare.ca,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
7848f6bbbe7b359a,agedcareandmedical.com.au,Aged Care & Medical,,,https://www.agedcareandmedical.com.au,agedcareandmedical.com.au,,,,,,,,,,,VIC,Unclear,Yes,A,1,0,0,Triple R VIC Campaign 3 Cold Export
dd1961be1a255575,agedcareready,Aged Care Ready,,,No website found,agedcareready,,,,,,,,,,,NSW,Unclear,Yes,A,1,0,0,Triple R NSW Campaign 3 Cold Export
772169999b3f663e,ageddisabilityhomecare,Aged Disability & Home Care,,,No website found,ageddisabilityhomecare,,,,,,,,,https://www.linkedin.com/search/results/all/?keywords=Aged+Disability+%26+Home+Care,,NSW,Unclear,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
69b010f1bf3f4b67,agedcare,Aged care,,,No website found,agedcare,,,,,,,,,,,NSW,Unclear,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
c2b70c336c923927,aginganalytics.com,Ageing,,,https://www.aginganalytics.com/,aginganalytics.com,,,,,,,,,,,NSW,Yes,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
2cb8f495f4a94f11,ainimsupportservices.com.au,Ainim Support Services,,,https://www.ainimsupportservices.com.au/,ainimsupportservices.com.au,,,,,,,,,,,VIC,Yes,No,A,1,0,0,Triple R VIC Campaign 3 Cold Export
e4d0f8438bcba9ec,alannahandmadeline.org.au,Alannah & Madeline Foundation,,,https://www.alannahandmadeline.org.au/,alannahandmadeline.org.au,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
d54a76e70123d84e,alburytms.com.au,Albury TMS,,,https://alburytms.com.au/,alburytms.com.au,,,,,,,,,,,VIC,Unclear,No,A,1,0,0,Triple R VIC Campaign 3 Cold Export
364aad1b6053d560,awh.org.au,Albury Wodonga Health,,,https://www.awh.org.au/,awh.org.au,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
d98b866d8154cd5b,alburywodongaprivate.com.au,Albury Wodonga Private Hospital,,,https://www.alburywodongaprivate.com.au/,alburywodongaprivate.com.au,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
f3c797fe1c7b4276,alinoliving.com.au,Alino Living,,11-50,https://alinoliving.com.au,alinoliving.com.au,Hospitals and Health Care,,,"Welcome to Alino Living, a new organisation encompassing three independent, not-for-profit aged care organisations on the Central Coast of NSW.

Delivering a brighter future for hundreds of residents and team members, Central Coast Community Care Association, Adelene and Vietnam Veterans Keith Payne VC Hostel have merged to become one organisation. Alino Living is proud to be the largest independent not-for-profit aged care organisation on the Central Coast of NSW.",,,26,,https://www.linkedin.com/search/results/all/?keywords=Alino+Living,,NSW,Unclear,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
b77b7344f0381bd0,alkira.com,Alkira,,,https://www.alkira.com/,alkira.com,,,,,,,,,,,VIC,,,B,1,0,1,Triple R VIC Campaign 3 Cold Export
85cfa8b5377ff268,alliancenursing.com.au,Alliance Nursing,,201-500,https://alliancenursing.com.au,alliancenursing.com.au,Staffing and Recruiting,,,"National nursing agency with a combined 140 years of experience. We know we strive to provide Australia’s best team of nurses and healthcare professionals. 

Whether you’re looking to start a rewarding career as an agency nurse or need staffing solutions, we’re always pleased to hear from you.",,,474,,https://www.linkedin.com/company/alliance-nursing-australia/,,NSW,Yes,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
50786afd144a1dac,allianz.com.au,Allianz Australia,,,https://www.allianz.com.au/,allianz.com.au,,,,,,,,,,,VIC,No,Yes,A,1,0,0,Triple R VIC Campaign 3 Cold Export
3682a9316f2efbc1,nursesla.com,Alpha Nursing,,,https://nursesla.com/,nursesla.com,,,,,,,,,,,VIC,,,,1,0,1,Triple R VIC Campaign 3 Cold Export
c95166b0b4687fcc,altruisticnusing.com.au,Altruistic Nursing and Care,,2-10,https://altruisticnusing.com.au,altruisticnusing.com.au,Hospitals and Health Care,,2001-01-10T00:00:00.000Z,"We offer compassionate Home and Community Care for the elderly and people living with disability, Plan Management and Support Coordination services to NDIS participants across Australia.
we have been providing nursing staff for Disability, Aged Care, Mental Health Care Home & Community Care, Respite Care and more since 2018.",,,10,,https://www.linkedin.com/company/altruistic-nursing-and-care/,,NSW,Yes,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
125afb2c6fbd327c,amemedia.com.au,Amemedia,,,https://amemedia.com.au/,amemedia.com.au,,,,,,,,,,,NSW,,,,1,0,1,Triple R NSW Campaign 3 Cold Export
7ad39ca2a01e784d,amplarhealth.com.au,Amplar Health,,,https://amplarhealth.com.au,amplarhealth.com.au,,,,,,,,,,,VIC,Yes,Yes,A,1,0,0,Triple R VIC Campaign 3 Cold Export
caa7ae62e49a10cf,anchoraudio.com,Anchor,,,https://anchoraudio.com/,anchoraudio.com,,,,,,,,,,,VIC,Unclear,No,A,1,0,1,Triple R VIC Campaign 3 Cold Export
dd14eaf86bc8589a,andreabelmoreauthor,Andrea Belmore Author,,,No website found,andreabelmoreauthor,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
24fffd75b42cb3e7,anglicancare.com.au,Anglican Care,,,https://anglicancare.com.au/,anglicancare.com.au,,,,,,,,,,,NSW,Yes,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
e143d45804b62317,anglicaresa.com.au,Anglicare,,1001-5000,https://anglicaresa.com.au,anglicaresa.com.au,Non-profit Organizations,,,"AnglicareSA supports people to change their lives for the better.

For more than 150 years, AnglicareSA has supported South Australians in need. Our 2,000 staff and 300 volunteers support more than 50,000 people each year through our diverse programs including housing and homelessness, NDIS services, aged care, foster care, emergency assistance, financial counselling and literacy, Aboriginal services, new arrivals, children, youth and families.",,,1236,,https://www.linkedin.com/search/results/all/?keywords=Freelance,,NSW,Unclear,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
ad7f110bdd73de8f,anikakoscianskiphotography,Anika Koscianski Photography,,,No website found,anikakoscianskiphotography,,,,,,,,,,,NSW,,,,1,0,0,Triple R NSW Campaign 3 Cold Export
d6fb5de8c1515719,arcvic.org.au,Anxiety Recovery Centre Victoria,,,https://arcvic.org.au,arcvic.org.au,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
b2e2ddb0702b744f,arcadiapittwater.com.au,Arcadia Pittwater Private Hospital,,,https://arcadiapittwater.com.au/,arcadiapittwater.com.au,,,,,,,,,,,NSW,,,,1,0,1,Triple R NSW Campaign 3 Cold Export
7a1b4c4384dfe444,arcare.com.au,Arcare Aged Care,,,https://arcare.com.au,arcare.com.au,,,,,,,,,,,NSW,Yes,Yes,A,1,0,1,Triple R NSW Campaign 3 Cold Export
7f2a4f8aa70e4011,alpa.asn.au,Arnhem Land Progress Aboriginal,,,https://www.alpa.asn.au/,alpa.asn.au,,,,,,,,,,,NSW,Unclear,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
54e0e7d7c276220b,aoca.au,Art of Care Australia,,,https://www.aoca.au/,aoca.au,,,,,,,,,https://www.linkedin.com/search/results/all/?keywords=Carinya+House+CCS,,NSW,,,C,1,0,0,Triple R NSW Campaign 3 Cold Export
704b03014c7d0fa0,abh.org.au,Ashfield Baptist Homes,,,https://abh.org.au/,abh.org.au,,,,,,,,,https://www.linkedin.com/search/results/all/?keywords=Ashfield+Baptist+Homes,,NSW,Yes,Yes,A,1,0,0,Triple R NSW Campaign 3 Cold Export
eebf64b7c9691c5b,assistgippsland.com,Assist Gippsland,,,https://www.assistgippsland.com/,assistgippsland.com,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
c5fe72bb1ec439ac,astrazeneca.com,AstraZeneca,,,https://www.astrazeneca.com/,astrazeneca.com,,,,,,,,,,,NSW,No,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
294b371f511d61ad,asuria.com.au,Asuria Australia,,201-500,https://asuria.com.au,asuria.com.au,Staffing and Recruiting,,,"Asuria is a proud Australian-owned government outsourced services provider, supporting thousands of people each year. We strive to empower people, communities and nations to be effective and productive. We do this by running a range of frontline public services covering employment support, training and education, justice, business start-up services and health and wellbeing. 

What makes Asuria truly unique is that all our people are truly enterprising at heart. The Asuria culture drives a sense of innovation, excitement and passion in all programs and services we deliver. Asuria is a people business that beats to an Enterprising Heart.",,,357,,https://www.linkedin.com/company/asuria-au/,,NSW,Yes,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
c05f0e851bc1b09b,asrc.org.au,Asylum Seeker Resource Centre,,,https://asrc.org.au/,asrc.org.au,,,,,,,,,,,VIC,,,,1,0,1,Triple R VIC Campaign 3 Cold Export
89f3e6f208d8cac1,attainablecare.com.au,Attainable Care,,,https://attainablecare.com.au,attainablecare.com.au,Community Services,,,,,,,,,,VIC,Yes,Yes,A,1,0,0,Triple R VIC Campaign 3 Cold Export
f3158eb2b5511030,connectingfamilies.com.au,Attained Care,,51-200,https://connectingfamilies.com.au,connectingfamilies.com.au,Community Services,,,"At Connecting Families, we've been supporting children, teenagers, and adults with complex behaviours and significant disabilities for over 10 years. As a registered NDIS provider, we offer personalised services to help our clients live more independently and engage fully in their communities.

Our Services:

Accommodation Services: We provide homes where clients can live comfortably with the right support. This includes long-term housing, medium-term options for up to 90 days, and short-term stays for respite care.

Community Access: We assist clients in attending appointments, shopping, and participating in activities, promoting social inclusion and independence.

In-Home Support: Our team helps with daily tasks like cooking, cleaning, and personal care, enabling clients to maintain their routines at home.

Respite Care: We offer short-term stays, giving families and caregivers a well-deserved break while ensuring clients receive quality care.

At Connecting Families, we're dedicated to empowering individuals and fostering a supportive community.",,,106,,https://www.linkedin.com/search/results/all/?keywords=Attained+care,,NSW,Yes,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
